date,tourney,surface,round,playerA,playerB,rankA,rankB,oddsA,oddsB,score,comment,source_file,gender,winner,playerA_norm,playerB_norm,pA_implied_fair,pB_implied_fair
2010-07-27,Farmers Classic,Hard,1st Round,Sweeting R.,Vliegen K.,119.0,359.0,1.36,3.0,,Completed,allyears.csv,M,A,sweeting r.,vliegen k.,0.6880733944954128,0.3119266055045871
2010-07-27,Farmers Classic,Hard,1st Round,Anderson K.,Marchenko I.,80.0,72.0,1.5,2.5,,Completed,allyears.csv,M,A,anderson k.,marchenko i.,0.625,0.375
2010-07-27,Farmers Classic,Hard,1st Round,Devvarman S.,Johnson S.,103.0,1333.0,1.2,4.33,,Completed,allyears.csv,M,A,devvarman s.,johnson s.,0.783001808318264,0.2169981916817359
2010-07-27,Farmers Classic,Hard,1st Round,Ginepri R.,Bozoljac I.,118.0,135.0,1.4,2.75,,Completed,allyears.csv,M,A,ginepri r.,bozoljac i.,0.6626506024096386,0.3373493975903614
2010-07-27,Farmers Classic,Hard,1st Round,Falla A.,Beck K.,65.0,112.0,1.44,2.62,,Completed,allyears.csv,M,A,falla a.,beck k.,0.645320197044335,0.354679802955665
2010-07-27,Studena Croatia Open,Clay,1st Round,Phau B.,Fognini F.,97.0,91.0,2.75,1.4,,Completed,allyears.csv,M,A,phau b.,fognini f.,0.3373493975903614,0.6626506024096386
2010-07-27,Studena Croatia Open,Clay,1st Round,Robert S.,Patience O.,75.0,199.0,1.4,2.75,,Completed,allyears.csv,M,A,robert s.,patience o.,0.6626506024096386,0.3373493975903614
2010-07-27,Studena Croatia Open,Clay,1st Round,Cuevas P.,Vagnozzi S.,85.0,171.0,1.36,3.0,,Completed,allyears.csv,M,A,cuevas p.,vagnozzi s.,0.6880733944954128,0.3119266055045871
2010-07-27,Studena Croatia Open,Clay,1st Round,Rochus O.,Petzschner P.,66.0,39.0,1.5,2.5,,Completed,allyears.csv,M,A,rochus o.,petzschner p.,0.625,0.375
2010-07-27,Studena Croatia Open,Clay,1st Round,Seppi A.,Gonzalez M.,55.0,168.0,1.36,3.0,,Completed,allyears.csv,M,A,seppi a.,gonzalez m.,0.6880733944954128,0.3119266055045871
2010-07-27,Studena Croatia Open,Clay,1st Round,Bolelli S.,Veic A.,109.0,180.0,1.53,2.37,,Completed,allyears.csv,M,A,bolelli s.,veic a.,0.6076923076923076,0.3923076923076922
2010-07-27,Studena Croatia Open,Clay,1st Round,Starace P.,Stakhovsky S.,64.0,48.0,1.25,3.75,,Completed,allyears.csv,M,A,starace p.,stakhovsky s.,0.75,0.25
2010-07-27,Farmers Classic,Hard,1st Round,Blake J.,Mayer L.,117.0,61.0,2.0,1.72,,Completed,allyears.csv,M,A,blake j.,mayer l.,0.4623655913978494,0.5376344086021505
2010-07-27,Studena Croatia Open,Clay,1st Round,Hajek J.,Melzer G.,78.0,1267.0,1.1,6.5,,Completed,allyears.csv,M,A,hajek j.,melzer g.,0.8552631578947368,0.1447368421052631
2010-07-27,Studena Croatia Open,Clay,1st Round,Dodig I.,Navarro-Pastor I.,153.0,150.0,2.0,1.72,,Completed,allyears.csv,M,A,dodig i.,navarro-pastor i.,0.4623655913978494,0.5376344086021505
2010-07-27,Allianz Suisse Open,Clay,1st Round,Schukin Y.,Golubev A.,147.0,37.0,2.75,1.4,,Completed,allyears.csv,M,A,schukin y.,golubev a.,0.3373493975903614,0.6626506024096386
2010-07-27,Allianz Suisse Open,Clay,1st Round,Nieminen J.,Alves T.,59.0,144.0,1.16,4.5,,Completed,allyears.csv,M,A,nieminen j.,alves t.,0.7950530035335689,0.204946996466431
2010-07-27,Allianz Suisse Open,Clay,1st Round,Chardy J.,Mathieu P.H.,69.0,95.0,1.53,2.37,,Completed,allyears.csv,M,A,chardy j.,mathieu p.h.,0.6076923076923076,0.3923076923076922
2010-07-27,Allianz Suisse Open,Clay,1st Round,Youzhny M.,Gicquel M.,14.0,149.0,,,,Completed,allyears.csv,M,A,youzhny m.,gicquel m.,,
2010-07-27,Allianz Suisse Open,Clay,1st Round,Almagro N.,Granollers M.,18.0,86.0,1.14,5.0,,Completed,allyears.csv,M,A,almagro n.,granollers m.,0.8143322475570033,0.1856677524429967
2010-07-27,Allianz Suisse Open,Clay,1st Round,Gimeno-Traver D.,Hanescu V.,74.0,52.0,1.61,2.2,,Completed,allyears.csv,M,A,gimeno-traver d.,hanescu v.,0.5774278215223098,0.4225721784776903
2010-07-27,Allianz Suisse Open,Clay,1st Round,Beck A.,Velotti A.,79.0,676.0,1.16,4.5,,Completed,allyears.csv,M,A,beck a.,velotti a.,0.7950530035335689,0.204946996466431
2010-07-27,Allianz Suisse Open,Clay,1st Round,Chiudinelli M.,Bellucci T.,63.0,21.0,4.5,1.16,,Completed,allyears.csv,M,A,chiudinelli m.,bellucci t.,0.204946996466431,0.7950530035335689
2010-07-28,Allianz Suisse Open,Clay,2nd Round,Gasquet R.,Brands D.,47.0,76.0,1.25,3.75,,Completed,allyears.csv,M,A,gasquet r.,brands d.,0.75,0.25
2010-07-28,Allianz Suisse Open,Clay,2nd Round,Gimeno-Traver D.,Beck A.,74.0,79.0,1.36,3.0,,Completed,allyears.csv,M,A,gimeno-traver d.,beck a.,0.6880733944954128,0.3119266055045871
2010-07-28,Farmers Classic,Hard,1st Round,Smyczek T.,Gabashvili T.,192.0,96.0,1.57,2.25,,Completed,allyears.csv,M,A,smyczek t.,gabashvili t.,0.5890052356020942,0.4109947643979057
2010-07-28,Farmers Classic,Hard,1st Round,Becker B.,Lapentti G.,67.0,278.0,1.25,3.75,,Completed,allyears.csv,M,A,becker b.,lapentti g.,0.75,0.25
2010-07-28,Farmers Classic,Hard,2nd Round,Schuettler R.,Ginepri R.,82.0,118.0,2.62,1.44,,Completed,allyears.csv,M,A,schuettler r.,ginepri r.,0.354679802955665,0.645320197044335
2010-07-28,Farmers Classic,Hard,2nd Round,Tipsarevic J.,Devvarman S.,46.0,103.0,1.36,3.0,,Completed,allyears.csv,M,A,tipsarevic j.,devvarman s.,0.6880733944954128,0.3119266055045871
2010-07-28,Allianz Suisse Open,Clay,2nd Round,Montanes A.,Haider-Maurer A.,23.0,273.0,1.07,7.5,,Completed,allyears.csv,M,A,montanes a.,haider-maurer a.,0.8751458576429404,0.1248541423570595
2010-07-28,Studena Croatia Open,Clay,2nd Round,Davydenko N.,Robert S.,6.0,75.0,1.11,6.0,,Completed,allyears.csv,M,A,davydenko n.,robert s.,0.8438818565400843,0.1561181434599156
2010-07-28,Studena Croatia Open,Clay,2nd Round,Ferrero J.C.,Cuevas P.,22.0,85.0,1.36,3.0,,Completed,allyears.csv,M,A,ferrero j.c.,cuevas p.,0.6880733944954128,0.3119266055045871
2010-07-28,Studena Croatia Open,Clay,2nd Round,Chela J.I.,Bolelli S.,56.0,109.0,1.53,2.37,,Completed,allyears.csv,M,A,chela j.i.,bolelli s.,0.6076923076923076,0.3923076923076922
2010-07-28,Studena Croatia Open,Clay,2nd Round,Dolgopolov O.,Skugor F.,42.0,283.0,2.0,1.72,,Completed,allyears.csv,M,A,dolgopolov o.,skugor f.,0.4623655913978494,0.5376344086021505
2010-07-29,Allianz Suisse Open,Clay,2nd Round,Andreev I.,Chiudinelli M.,88.0,63.0,1.61,2.2,,Completed,allyears.csv,M,A,andreev i.,chiudinelli m.,0.5774278215223098,0.4225721784776903
2010-07-29,Farmers Classic,Hard,2nd Round,Blake J.,Becker B.,117.0,67.0,1.44,2.62,,Completed,allyears.csv,M,A,blake j.,becker b.,0.645320197044335,0.354679802955665
2010-07-29,Allianz Suisse Open,Clay,2nd Round,Chardy J.,Nieminen J.,69.0,59.0,1.5,2.5,,Completed,allyears.csv,M,A,chardy j.,nieminen j.,0.625,0.375
2010-07-29,Farmers Classic,Hard,2nd Round,Falla A.,Gulbis E.,65.0,28.0,3.25,1.33,,Completed,allyears.csv,M,A,falla a.,gulbis e.,0.2903930131004367,0.7096069868995633
2010-07-29,Farmers Classic,Hard,2nd Round,Lopez F.,Sela D.,27.0,104.0,1.53,2.37,,Completed,allyears.csv,M,A,lopez f.,sela d.,0.6076923076923076,0.3923076923076922
2010-07-29,Farmers Classic,Hard,2nd Round,Querrey S.,Anderson K.,20.0,80.0,1.44,2.62,,Completed,allyears.csv,M,A,querrey s.,anderson k.,0.645320197044335,0.354679802955665
2010-07-29,Allianz Suisse Open,Clay,2nd Round,Youzhny M.,Sadecky A.,14.0,437.0,1.04,10.0,,Completed,allyears.csv,M,A,youzhny m.,sadecky a.,0.9057971014492752,0.0942028985507246
2010-07-29,Allianz Suisse Open,Clay,2nd Round,Schukin Y.,Gil F.,147.0,83.0,3.0,1.36,,Completed,allyears.csv,M,A,schukin y.,gil f.,0.3119266055045871,0.6880733944954128
2010-07-29,Allianz Suisse Open,Clay,2nd Round,Almagro N.,Lammer M.,18.0,209.0,1.05,9.0,,Completed,allyears.csv,M,A,almagro n.,lammer m.,0.8955223880597014,0.1044776119402985
2010-07-29,Farmers Classic,Hard,2nd Round,Baghdatis M.,Sweeting R.,26.0,119.0,1.36,3.0,,Completed,allyears.csv,M,A,baghdatis m.,sweeting r.,0.6880733944954128,0.3119266055045871
2010-07-30,Studena Croatia Open,Clay,2nd Round,Seppi A.,Rochus O.,55.0,66.0,1.4,2.75,,Completed,allyears.csv,M,A,seppi a.,rochus o.,0.6626506024096386,0.3373493975903614
2010-07-30,Studena Croatia Open,Clay,Quarterfinals,Seppi A.,Melzer J.,55.0,15.0,3.0,1.36,,Completed,allyears.csv,M,A,seppi a.,melzer j.,0.3119266055045871,0.6880733944954128
2010-07-30,Studena Croatia Open,Clay,2nd Round,Ljubicic I.,Dodig I.,16.0,153.0,1.36,3.0,,Completed,allyears.csv,M,A,ljubicic i.,dodig i.,0.6880733944954128,0.3119266055045871
2010-07-30,Farmers Classic,Hard,Quarterfinals,Lopez F.,Blake J.,27.0,117.0,2.1,1.66,,Completed,allyears.csv,M,A,lopez f.,blake j.,0.4414893617021276,0.5585106382978724
2010-07-30,Studena Croatia Open,Clay,Quarterfinals,Ferrero J.C.,Dolgopolov O.,22.0,42.0,1.5,2.5,,Completed,allyears.csv,M,A,ferrero j.c.,dolgopolov o.,0.625,0.375
2010-07-30,Studena Croatia Open,Clay,Quarterfinals,Starace P.,Ljubicic I.,64.0,16.0,1.5,2.5,,Completed,allyears.csv,M,A,starace p.,ljubicic i.,0.625,0.375
2010-07-30,Studena Croatia Open,Clay,2nd Round,Starace P.,Phau B.,64.0,97.0,1.2,4.33,,Completed,allyears.csv,M,A,starace p.,phau b.,0.783001808318264,0.2169981916817359
2010-07-30,Farmers Classic,Hard,Quarterfinals,Tipsarevic J.,Baghdatis M.,46.0,26.0,2.37,1.53,,Completed,allyears.csv,M,A,tipsarevic j.,baghdatis m.,0.3923076923076922,0.6076923076923076
2010-07-30,Farmers Classic,Hard,Quarterfinals,Querrey S.,Schuettler R.,20.0,82.0,1.3,3.4,,Completed,allyears.csv,M,A,querrey s.,schuettler r.,0.7234042553191489,0.2765957446808511
2010-07-30,Farmers Classic,Hard,2nd Round,Murray A.,Smyczek T.,4.0,192.0,1.03,11.0,,Completed,allyears.csv,M,A,murray a.,smyczek t.,0.914380714879468,0.085619285120532
2010-07-30,Allianz Suisse Open,Clay,Quarterfinals,Gimeno-Traver D.,Andreev I.,74.0,88.0,1.61,2.2,,Completed,allyears.csv,M,A,gimeno-traver d.,andreev i.,0.5774278215223098,0.4225721784776903
2010-07-30,Allianz Suisse Open,Clay,Quarterfinals,Schukin Y.,Youzhny M.,147.0,14.0,5.0,1.14,,Completed,allyears.csv,M,A,schukin y.,youzhny m.,0.1856677524429967,0.8143322475570033
2010-07-30,Allianz Suisse Open,Clay,Quarterfinals,Almagro N.,Chardy J.,18.0,69.0,1.4,2.75,,Completed,allyears.csv,M,A,almagro n.,chardy j.,0.6626506024096386,0.3373493975903614
2010-07-30,Allianz Suisse Open,Clay,Quarterfinals,Gasquet R.,Montanes A.,47.0,23.0,1.72,2.0,,Completed,allyears.csv,M,A,gasquet r.,montanes a.,0.5376344086021505,0.4623655913978494
2010-07-30,Studena Croatia Open,Clay,Quarterfinals,Chela J.I.,Davydenko N.,56.0,6.0,3.4,1.3,,Completed,allyears.csv,M,A,chela j.i.,davydenko n.,0.2765957446808511,0.7234042553191489
2010-07-30,Studena Croatia Open,Clay,2nd Round,Melzer J.,Hajek J.,15.0,78.0,1.33,3.25,,Completed,allyears.csv,M,A,melzer j.,hajek j.,0.7096069868995633,0.2903930131004367
2010-07-31,Studena Croatia Open,Clay,Semifinals,Starace P.,Chela J.I.,64.0,56.0,1.9,1.8,,Completed,allyears.csv,M,A,starace p.,chela j.i.,0.4864864864864864,0.5135135135135135
2010-07-31,Studena Croatia Open,Clay,Semifinals,Ferrero J.C.,Seppi A.,22.0,55.0,1.53,2.37,,Completed,allyears.csv,M,A,ferrero j.c.,seppi a.,0.6076923076923076,0.3923076923076922
2010-07-31,Allianz Suisse Open,Clay,Semifinals,Gasquet R.,Schukin Y.,47.0,147.0,1.16,4.5,,Completed,allyears.csv,M,A,gasquet r.,schukin y.,0.7950530035335689,0.204946996466431
2010-07-31,Farmers Classic,Hard,Semifinals,Querrey S.,Tipsarevic J.,20.0,46.0,1.53,2.37,,Completed,allyears.csv,M,A,querrey s.,tipsarevic j.,0.6076923076923076,0.3923076923076922
2010-07-31,Farmers Classic,Hard,Quarterfinals,Murray A.,Falla A.,4.0,65.0,1.08,7.0,,Completed,allyears.csv,M,A,murray a.,falla a.,0.8663366336633663,0.1336633663366336
2010-07-31,Allianz Suisse Open,Clay,Semifinals,Almagro N.,Gimeno-Traver D.,18.0,74.0,1.36,3.0,,Completed,allyears.csv,M,A,almagro n.,gimeno-traver d.,0.6880733944954128,0.3119266055045871
2010-08-01,Legg Mason Classic,Hard,1st Round,Zeballos H.,Przysiezny M.,52.0,87.0,1.57,2.25,,Completed,allyears.csv,M,A,zeballos h.,przysiezny m.,0.5890052356020942,0.4109947643979057
2010-08-01,Farmers Classic,Hard,The Final,Querrey S.,Murray A.,20.0,4.0,4.0,1.25,,Completed,allyears.csv,M,A,querrey s.,murray a.,0.238095238095238,0.7619047619047619
2010-08-01,Farmers Classic,Hard,Semifinals,Murray A.,Lopez F.,4.0,27.0,1.12,5.5,,Completed,allyears.csv,M,A,murray a.,lopez f.,0.8308157099697885,0.1691842900302115
2010-08-01,Allianz Suisse Open,Clay,The Final,Almagro N.,Gasquet R.,18.0,47.0,1.66,2.2,,Completed,allyears.csv,M,A,almagro n.,gasquet r.,0.5699481865284974,0.4300518134715025
2010-08-01,Studena Croatia Open,Clay,The Final,Ferrero J.C.,Starace P.,22.0,64.0,1.4,3.0,,Completed,allyears.csv,M,A,ferrero j.c.,starace p.,0.6818181818181818,0.3181818181818181
2010-08-01,Legg Mason Classic,Hard,1st Round,Malisse X.,Giraldo S.,62.0,58.0,1.4,2.75,,Completed,allyears.csv,M,A,malisse x.,giraldo s.,0.6626506024096386,0.3373493975903614
2010-08-02,Legg Mason Classic,Hard,1st Round,Sweeting R.,Blake J.,119.0,105.0,3.0,1.36,,Completed,allyears.csv,M,A,sweeting r.,blake j.,0.3119266055045871,0.6880733944954128
2010-08-02,Legg Mason Classic,Hard,1st Round,Marchenko I.,Schuettler R.,73.0,77.0,2.62,1.44,,Completed,allyears.csv,M,A,marchenko i.,schuettler r.,0.354679802955665,0.645320197044335
2010-08-02,Legg Mason Classic,Hard,1st Round,Zemlja G.,Becker B.,128.0,68.0,3.25,1.33,,Completed,allyears.csv,M,A,zemlja g.,becker b.,0.2903930131004367,0.7096069868995633
2010-08-02,Legg Mason Classic,Hard,1st Round,Berrer M.,Beck K.,47.0,108.0,1.4,2.75,,Completed,allyears.csv,M,A,berrer m.,beck k.,0.6626506024096386,0.3373493975903614
2010-08-02,Legg Mason Classic,Hard,1st Round,Kunitsyn I.,Nishikori K.,124.0,196.0,2.5,1.5,,Completed,allyears.csv,M,A,kunitsyn i.,nishikori k.,0.375,0.625
2010-08-02,Legg Mason Classic,Hard,1st Round,Troicki V.,Kim K.,50.0,151.0,1.2,4.33,,Completed,allyears.csv,M,A,troicki v.,kim k.,0.783001808318264,0.2169981916817359
2010-08-02,Legg Mason Classic,Hard,1st Round,Istomin D.,Mayer L.,54.0,67.0,1.61,2.2,,Completed,allyears.csv,M,A,istomin d.,mayer l.,0.5774278215223098,0.4225721784776903
2010-08-03,Legg Mason Classic,Hard,2nd Round,Fish M.,Troicki V.,35.0,50.0,1.36,3.0,,Completed,allyears.csv,M,A,fish m.,troicki v.,0.6880733944954128,0.3119266055045871
2010-08-03,Legg Mason Classic,Hard,2nd Round,Malisse X.,Benneteau J.,62.0,32.0,1.57,2.25,,Completed,allyears.csv,M,A,malisse x.,benneteau j.,0.5890052356020942,0.4109947643979057
2010-08-03,Legg Mason Classic,Hard,2nd Round,Cilic M.,Istomin D.,13.0,54.0,1.36,3.0,,Completed,allyears.csv,M,A,cilic m.,istomin d.,0.6880733944954128,0.3119266055045871
2010-08-03,Legg Mason Classic,Hard,2nd Round,Verdasco F.,Berrer M.,10.0,47.0,1.14,5.0,,Completed,allyears.csv,M,A,verdasco f.,berrer m.,0.8143322475570033,0.1856677524429967
2010-08-03,Legg Mason Classic,Hard,1st Round,Falla A.,Lu Y.H.,61.0,44.0,1.83,1.83,,Completed,allyears.csv,M,A,falla a.,lu y.h.,0.5,0.5
2010-08-03,Legg Mason Classic,Hard,2nd Round,Sweeting R.,Llodra M.,119.0,34.0,1.57,2.25,,Completed,allyears.csv,M,A,sweeting r.,llodra m.,0.5890052356020942,0.4109947643979057
2010-08-03,Legg Mason Classic,Hard,1st Round,Chiudinelli M.,Dabul B.,63.0,91.0,2.2,1.61,,Completed,allyears.csv,M,A,chiudinelli m.,dabul b.,0.4225721784776903,0.5774278215223098
2010-08-03,Legg Mason Classic,Hard,1st Round,Tursunov D.,Gabashvili T.,514.0,97.0,1.66,2.1,,Completed,allyears.csv,M,A,tursunov d.,gabashvili t.,0.5585106382978724,0.4414893617021276
2010-08-03,Legg Mason Classic,Hard,1st Round,Nalbandian D.,Ram R.,117.0,153.0,1.12,5.5,,Completed,allyears.csv,M,A,nalbandian d.,ram r.,0.8308157099697885,0.1691842900302115
2010-08-03,Legg Mason Classic,Hard,1st Round,De Bakker T.,Lacko L.,46.0,71.0,1.83,1.83,,Completed,allyears.csv,M,A,de bakker t.,lacko l.,0.5,0.5
2010-08-03,Legg Mason Classic,Hard,1st Round,Tipsarevic J.,Clement A.,41.0,69.0,1.36,3.0,,Completed,allyears.csv,M,A,tipsarevic j.,clement a.,0.6880733944954128,0.3119266055045871
2010-08-04,Legg Mason Classic,Hard,2nd Round,Golubev A.,Vliegen K.,37.0,359.0,1.3,3.4,,Completed,allyears.csv,M,A,golubev a.,vliegen k.,0.7234042553191489,0.2765957446808511
2010-08-04,Legg Mason Classic,Hard,2nd Round,Baghdatis M.,Zeballos H.,25.0,52.0,1.25,3.75,,Completed,allyears.csv,M,A,baghdatis m.,zeballos h.,0.75,0.25
2010-08-04,Legg Mason Classic,Hard,2nd Round,Tipsarevic J.,Querrey S.,41.0,20.0,2.37,1.53,,Completed,allyears.csv,M,A,tipsarevic j.,querrey s.,0.3923076923076922,0.6076923076923076
2010-08-04,Legg Mason Classic,Hard,2nd Round,Chiudinelli M.,Stepanek R.,63.0,29.0,2.25,1.57,,Completed,allyears.csv,M,A,chiudinelli m.,stepanek r.,0.4109947643979057,0.5890052356020942
2010-08-04,Legg Mason Classic,Hard,2nd Round,Simon G.,Kunitsyn I.,33.0,124.0,1.53,2.37,,Completed,allyears.csv,M,A,simon g.,kunitsyn i.,0.6076923076923076,0.3923076923076922
2010-08-04,Legg Mason Classic,Hard,2nd Round,Roddick A.,Zemlja G.,9.0,128.0,1.05,9.0,,Completed,allyears.csv,M,A,roddick a.,zemlja g.,0.8955223880597014,0.1044776119402985
2010-08-04,Legg Mason Classic,Hard,2nd Round,Isner J.,De Bakker T.,19.0,46.0,1.36,3.0,,Completed,allyears.csv,M,A,isner j.,de bakker t.,0.6880733944954128,0.3119266055045871
2010-08-05,Legg Mason Classic,Hard,2nd Round,Nalbandian D.,Wawrinka S.,117.0,23.0,1.66,2.1,,Completed,allyears.csv,M,A,nalbandian d.,wawrinka s.,0.5585106382978724,0.4414893617021276
2010-08-05,Legg Mason Classic,Hard,2nd Round,Berdych T.,Tursunov D.,8.0,514.0,1.1,6.5,,Completed,allyears.csv,M,A,berdych t.,tursunov d.,0.8552631578947368,0.1447368421052631
2010-08-06,Legg Mason Classic,Hard,3rd Round,Nalbandian D.,Chiudinelli M.,117.0,63.0,1.16,4.5,,Completed,allyears.csv,M,A,nalbandian d.,chiudinelli m.,0.7950530035335689,0.204946996466431
2010-08-06,Legg Mason Classic,Hard,Quarterfinals,Nalbandian D.,Simon G.,117.0,33.0,1.3,3.4,,Completed,allyears.csv,M,A,nalbandian d.,simon g.,0.7234042553191489,0.2765957446808511
2010-08-06,Legg Mason Classic,Hard,Quarterfinals,Baghdatis M.,Verdasco F.,25.0,10.0,2.37,1.53,,Completed,allyears.csv,M,A,baghdatis m.,verdasco f.,0.3923076923076922,0.6076923076923076
2010-08-06,Legg Mason Classic,Hard,3rd Round,Tipsarevic J.,Falla A.,41.0,61.0,1.44,2.62,,Completed,allyears.csv,M,A,tipsarevic j.,falla a.,0.645320197044335,0.354679802955665
2010-08-06,Legg Mason Classic,Hard,3rd Round,Simon G.,Roddick A.,33.0,9.0,4.33,1.2,,Completed,allyears.csv,M,A,simon g.,roddick a.,0.2169981916817359,0.783001808318264
2010-08-06,Legg Mason Classic,Hard,Quarterfinals,Malisse X.,Berdych T.,62.0,8.0,3.5,1.28,,Completed,allyears.csv,M,A,malisse x.,berdych t.,0.2677824267782427,0.7322175732217574
2010-08-06,Legg Mason Classic,Hard,3rd Round,Baghdatis M.,Marchenko I.,25.0,73.0,1.33,3.25,,Completed,allyears.csv,M,A,baghdatis m.,marchenko i.,0.7096069868995633,0.2903930131004367
2010-08-06,Legg Mason Classic,Hard,3rd Round,Berdych T.,Golubev A.,8.0,37.0,1.22,4.0,,Completed,allyears.csv,M,A,berdych t.,golubev a.,0.7662835249042146,0.2337164750957854
2010-08-06,Legg Mason Classic,Hard,3rd Round,Verdasco F.,Sweeting R.,10.0,119.0,1.25,3.75,,Completed,allyears.csv,M,A,verdasco f.,sweeting r.,0.75,0.25
2010-08-06,Legg Mason Classic,Hard,3rd Round,Malisse X.,Isner J.,62.0,19.0,2.62,1.44,,Completed,allyears.csv,M,A,malisse x.,isner j.,0.354679802955665,0.645320197044335
2010-08-06,Legg Mason Classic,Hard,3rd Round,Cilic M.,Fish M.,13.0,35.0,1.72,2.0,,Completed,allyears.csv,M,A,cilic m.,fish m.,0.5376344086021505,0.4623655913978494
2010-08-07,Legg Mason Classic,Hard,Quarterfinals,Cilic M.,Tipsarevic J.,13.0,41.0,1.4,2.75,,Completed,allyears.csv,M,A,cilic m.,tipsarevic j.,0.6626506024096386,0.3373493975903614
2010-08-07,Legg Mason Classic,Hard,Semifinals,Baghdatis M.,Malisse X.,25.0,62.0,1.66,2.1,,Completed,allyears.csv,M,A,baghdatis m.,malisse x.,0.5585106382978724,0.4414893617021276
2010-08-07,Legg Mason Classic,Hard,Semifinals,Nalbandian D.,Cilic M.,117.0,13.0,1.66,2.1,,Completed,allyears.csv,M,A,nalbandian d.,cilic m.,0.5585106382978724,0.4414893617021276
2010-08-08,Legg Mason Classic,Hard,The Final,Nalbandian D.,Baghdatis M.,117.0,25.0,1.3,3.5,,Completed,allyears.csv,M,A,nalbandian d.,baghdatis m.,0.7291666666666667,0.2708333333333333
2010-08-09,Rogers Masters,Hard,1st Round,Polansky P.,Melzer J.,207.0,15.0,6.5,1.1,,Completed,allyears.csv,M,A,polansky p.,melzer j.,0.1447368421052631,0.8552631578947368
2010-08-09,Rogers Masters,Hard,1st Round,De Bakker T.,Lopez F.,46.0,25.0,2.1,1.66,,Completed,allyears.csv,M,A,de bakker t.,lopez f.,0.4414893617021276,0.5585106382978724
2010-08-09,Rogers Masters,Hard,1st Round,Youzhny M.,Simon G.,14.0,32.0,1.9,1.8,,Completed,allyears.csv,M,A,youzhny m.,simon g.,0.4864864864864864,0.5135135135135135
2010-08-09,Rogers Masters,Hard,1st Round,Robredo T.,Nieminen J.,38.0,60.0,1.8,1.9,,Completed,allyears.csv,M,A,robredo t.,nieminen j.,0.5135135135135135,0.4864864864864864
2010-08-09,Rogers Masters,Hard,1st Round,Anderson K.,Mayer L.,87.0,68.0,1.66,2.1,,Completed,allyears.csv,M,A,anderson k.,mayer l.,0.5585106382978724,0.4414893617021276
2010-08-09,Rogers Masters,Hard,1st Round,Hanescu V.,Raonic M.,54.0,217.0,1.61,2.2,,Completed,allyears.csv,M,A,hanescu v.,raonic m.,0.5774278215223098,0.4225721784776903
2010-08-09,Rogers Masters,Hard,1st Round,Chela J.I.,Falla A.,50.0,64.0,2.37,1.53,,Completed,allyears.csv,M,A,chela j.i.,falla a.,0.3923076923076922,0.6076923076923076
2010-08-09,Rogers Masters,Hard,1st Round,Stakhovsky S.,Gasquet R.,48.0,40.0,3.25,1.33,,Completed,allyears.csv,M,A,stakhovsky s.,gasquet r.,0.2903930131004367,0.7096069868995633
2010-08-09,Rogers Masters,Hard,1st Round,Benneteau J.,Istomin D.,33.0,53.0,2.1,1.66,,Completed,allyears.csv,M,A,benneteau j.,istomin d.,0.4414893617021276,0.5585106382978724
2010-08-10,Rogers Masters,Hard,1st Round,Llodra M.,Giraldo S.,35.0,59.0,1.8,1.9,,Completed,allyears.csv,M,A,llodra m.,giraldo s.,0.5135135135135135,0.4864864864864864
2010-08-10,Rogers Masters,Hard,2nd Round,Soderling R.,Gulbis E.,5.0,28.0,1.4,2.75,,Completed,allyears.csv,M,A,soderling r.,gulbis e.,0.6626506024096386,0.3373493975903614
2010-08-10,Rogers Masters,Hard,2nd Round,Federer R.,Chela J.I.,3.0,50.0,1.06,8.0,,Completed,allyears.csv,M,A,federer r.,chela j.i.,0.8830022075055188,0.1169977924944812
2010-08-10,Rogers Masters,Hard,2nd Round,Berdych T.,Stakhovsky S.,7.0,48.0,1.16,4.5,,Completed,allyears.csv,M,A,berdych t.,stakhovsky s.,0.7950530035335689,0.204946996466431
2010-08-10,Rogers Masters,Hard,1st Round,Verdasco F.,Schwank E.,9.0,57.0,1.14,5.0,,Completed,allyears.csv,M,A,verdasco f.,schwank e.,0.8143322475570033,0.1856677524429967
2010-08-10,Rogers Masters,Hard,1st Round,Monfils G.,Devvarman S.,18.0,111.0,,,,Completed,allyears.csv,M,A,monfils g.,devvarman s.,,
2010-08-10,Rogers Masters,Hard,1st Round,Querrey S.,Russell M.,21.0,82.0,1.12,5.5,,Completed,allyears.csv,M,A,querrey s.,russell m.,0.8308157099697885,0.1691842900302115
2010-08-10,Rogers Masters,Hard,1st Round,Chardy J.,Baghdatis M.,72.0,20.0,2.62,1.44,,Completed,allyears.csv,M,A,chardy j.,baghdatis m.,0.354679802955665,0.645320197044335
2010-08-10,Rogers Masters,Hard,1st Round,Almagro N.,Marchenko I.,16.0,69.0,1.36,3.0,,Completed,allyears.csv,M,A,almagro n.,marchenko i.,0.6880733944954128,0.3119266055045871
2010-08-10,Rogers Masters,Hard,1st Round,Nalbandian D.,Ferrer D.,45.0,12.0,1.53,2.37,,Completed,allyears.csv,M,A,nalbandian d.,ferrer d.,0.6076923076923076,0.3923076923076922
2010-08-10,Rogers Masters,Hard,1st Round,Lu Y.H.,Duclos P.L.,44.0,340.0,1.11,6.0,,Completed,allyears.csv,M,A,lu y.h.,duclos p.l.,0.8438818565400843,0.1561181434599156
